"","GSM1371025","GSM1371026","GSM1371027","GSM1371028","GSM1371029","GSM1371030","GSM1371031","GSM1371032","GSM1371033","GSM1371034"
"FRAT1",6.6132893305197,6.42032158175328,6.69337300858062,6.78259298775997,8.61873417200566,8.35443555179001,7.11010294066004,7.31211400510145,7.8169566471244,7.74864621391441
"LINC00894",6.43773052798025,6.44426435610577,6.24754190881159,6.50377605967311,5.09309307983456,5.07877516320181,5.69160311696,5.93263655648873,6.18562836071635,6.20249540234146
"LOC100286925",5.63582319091071,5.54766100190734,5.78167154104064,6.08264458845348,5.97686582364115,5.77354364702739,7.01215672668924,7.17466752849371,7.35220946248666,7.1754422421989
"SMKR1",8.73083549281301,8.73412481552857,8.97498016877795,8.95375418223107,5.30828140915485,5.18541314312475,8.81788270631451,8.79688291664237,8.74081465728143,8.70120547654018
"LINC00173",7.14130811994892,7.26238402837805,7.29450958281746,7.16733748109408,8.387360712866,8.2711777210121,6.53728489911952,6.49343898022782,6.82607930685582,6.53728489911952
"NBPF20",9.73038129984232,9.6828998377841,9.81024967905241,9.85424743602721,7.86962277009356,7.96999244941869,9.66710266924167,9.72019191581138,9.63351561114234,9.60227562369528
"HMGN3-AS1",4.30644195390761,4.34360528047566,4.36670941718931,4.09284220502068,3.95794248490873,4.06556456935102,5.26389111470367,4.993794700892,5.08498843486463,5.08785758119622
"ERVMER34-1",6.1212104517562,6.00233445611638,6.09175986989771,6.08278018322401,7.72778223076965,7.3647925882646,5.61219586214707,5.61345331497904,4.99077846236341,4.71662932209192
"FTX",7.17901304743918,7.16255607612447,7.28067643834163,7.45583256467746,8.5293836055848,8.5240614154514,7.85847645945126,7.98131586282142,7.81440491281003,7.78353079328926
"OTX2-AS1",6.90423948584228,6.67406088678667,6.92126224213185,6.76659104581886,4.78882252181039,4.66419837914168,6.40889466610598,6.444730900119,5.68437053764387,6.1405402686358
"MIR181A2HG",7.26002273229144,7.29088109819491,7.31379425666573,7.53819163750113,5.47170884379152,5.46364079185466,7.46335834649163,7.49015610634997,7.48313495123499,7.49150792421345
"CDH6",10.4903463197927,10.5472514263887,9.89676841750099,9.84896146312022,7.14917966165759,7.24819799576086,9.8031213053073,9.97703217570884,9.68743557091715,9.61480093870763
"TOM1L1",8.80649563621548,8.71594314087906,8.79570287331798,8.88682180823275,9.21816273197162,9.3075897044084,7.89372153176246,8.13791173113437,8.0262072740413,7.86171609878382
"SH2D3C",7.59603831646251,7.84770062274615,7.64411023995895,7.62540430166356,6.98865681751482,6.54784841532991,8.50771409609376,8.53385095007962,8.75235347812388,8.63086016297549
"MAMLD1",6.40078474145501,6.62028859475046,6.35974762023428,6.40074478485313,4.973315869197,5.25219343236299,7.46475093400016,7.58823605127637,7.72975676980901,7.50813524257417
"LINC00674",7.95521994801018,7.81859668013397,7.86008449804395,7.89821013415001,7.15461246604212,7.21135980179517,9.22756873280155,9.12686263748047,9.28486159062595,9.25892435523719
"LOC100499489",7.06907867790735,6.9352203321851,7.17671859542344,7.21880353580168,5.95344762032911,6.06093875143957,7.79493364488207,7.76473686242008,7.95488008109888,7.87444944780646
"LINC00672",7.61283044414907,7.61263931095599,7.74924068935704,7.80872744099413,6.41788676773973,6.586295614612,7.78122651628291,7.969329492688,8.10941866841804,8.1198188184209
"FGD5-AS1",11.5804013176155,11.5848537268467,11.5831491243933,11.5353963616913,10.66236803705,10.7279976813939,11.9280021801948,11.7651482874692,11.8123077684674,11.6840188592367
"RPARP-AS1",3.78117268854448,3.64932727483652,4.18805605482206,4.18852784625661,6.08900216972272,6.26263459905684,3.99946902072834,4.33367621282112,4.34879031898635,4.53884977446628
"SNHG18",8.33313140114771,8.26916189583805,8.42134214134377,8.48872991577619,7.26869936933359,7.30828750450335,7.54016053765993,7.37638581474848,7.85510725852435,7.99026665383747
"MAGI2-AS3",8.87559374932174,8.90665486577729,8.80818932645467,8.88900572421687,5.47748748608273,5.76257399196506,8.97065120464793,8.98751322866723,9.20119186768892,9.17519875891252
"TMEM161B-AS1",8.16341717816676,8.18369157396308,8.6278914738352,8.59846863597527,7.78561432213997,7.78508505225632,9.16325411609816,9.33529876262805,9.6972151302978,9.62750754533497
"LINC00645",3.45468795545293,3.34368694785377,3.4555262071431,3.55348274222975,3.36694438091732,3.37647998617878,5.48737962990806,5.69706739589241,5.92877011717462,5.59710373730112
"SOX1-OT",5.85856033981318,5.86608810652041,6.14352717800074,5.99154648923462,2.80224549199022,3.19854574710136,7.28721851281855,7.09887029982105,7.24816692348103,7.2102907200519
"PPP5D1",5.96809703604097,5.69169700044072,5.99223642121234,5.91782749507075,3.8079228791615,4.41553563234284,5.94360757437971,6.15028719435797,6.56648967369977,6.44393616676123
"APELA",5.96362552628166,5.96692111544004,6.2474397788662,6.40417041668363,12.4399069814344,12.4636208180128,4.02966207946601,4.56985507972401,5.12556831013436,5.06282036431743
"SIX3-AS1",7.7379550070005,7.81709782871211,7.96005983334486,7.90272594920805,5.95526699808691,5.90359179792156,7.24994121943042,7.35434391428997,7.90811882535005,7.79860490341139
"GVQW3",3.8592599269968,3.98563456883284,4.25065773569606,4.33119655274733,2.44130389909757,2.73415004034502,3.47736894920943,3.2883546636646,3.55070251745005,3.53787154929553
"PAXBP1-AS1",5.57327270488838,5.49359986027552,5.19152707972664,5.55224007232704,5.28397669915911,4.97949922165767,6.1645033767331,6.46255740193529,6.59476133546456,6.42371097521463
"LINC00973",3.8286144296766,4.11213590595055,3.14920611523541,3.66840598732806,2.64237768049769,2.80013741998635,3.08042572378585,3.28466875366032,2.79710950951716,3.09815220584241
"PANTR1",10.5171559487795,10.4577704253214,10.717984525467,10.6251423273781,5.56655100258371,6.14513345700627,12.4714954189604,12.5327702091808,12.9246261455286,12.9550033823206
"LINC00648",7.8233369348788,7.8898180714843,7.975124206944,7.89834349848202,6.78318622863912,6.93440082968117,8.12288959686614,8.23039630035061,8.39332537527366,8.4670379606012
"RASSF8-AS1",8.13885562584312,7.89717882900469,8.40803114683046,8.22873479398189,6.29075312059464,6.32499644638829,7.89332436435591,7.96682086005423,8.11734178296589,7.80305136960242
"LINC01234",5.95074473626802,6.06757401333445,6.24204847498688,6.34934210301205,6.89157212339905,6.9142637182354,4.99489273724566,5.21228649242959,4.99489273724566,5.08473725952842
"LINC01279",5.78469005951794,5.98645587449625,5.98594870812703,5.87543674142266,4.15051024954773,4.51894281487086,5.11684268872118,5.4322733354529,5.02615730553124,5.17192571837679
"OCLN",9.84153241054819,9.92778644736221,9.8091828570531,9.88016830121572,10.6117259394399,10.6658714239054,8.87269809807845,8.94852968652086,8.84478767715458,8.84147186722759
"NRAV",6.13912468569633,5.97124396052514,6.34361283139555,6.28213951883843,7.76458920873426,7.71685161942914,6.74388772974292,6.91384310772412,6.89093517663176,6.99299144871527
"LOC100506730",6.72184652388673,6.68306025592362,6.72599050984568,6.75171593303202,5.60821799310796,5.60170847672152,6.75856695028716,6.88954716941911,6.92338322346106,6.82545918340277
"TSPOAP1-AS1",6.24352369252476,6.39491439470575,6.53171058678327,6.39882387146484,4.09060215505854,4.92533837995785,6.7628875460665,6.90244808031798,6.86557183372391,7.00314895521332
"MYLK-AS1",7.77429335441272,7.85511936851269,7.92419728381773,7.93366813788272,6.21234320061191,6.1039541116797,7.46890548013724,7.69632426676972,7.70320603597413,7.81727066022555
"GIHCG",9.8306170051232,9.84110869666065,10.0691026346452,10.1021113946656,7.68213621598356,7.57249431731791,10.0308838252744,10.062018726758,10.146129083985,10.1125736076326
"LOC100506990",10.7821770266266,10.7966879957356,10.8295343477324,10.8850707313192,9.22454358337943,9.15038972420536,10.6575926102207,10.7111774568983,10.6435468371155,10.611588871598
"MELTF-AS1",8.04573360138873,8.05908181168537,8.17115518697809,8.27044386829399,7.01993381790283,7.206612605731,8.55044309444687,8.5230902171338,8.64309845262158,8.56735724135546
"RNF157-AS1",5.05291543332211,5.26187666017577,5.23655030644896,5.22634290412152,4.85265460155799,4.78935920711972,6.13974145409807,5.95549440348618,6.15925255106854,6.15180151511433
"ERVK13-1",6.77021949982286,6.66731172933215,6.69738031258753,6.91037708478406,5.45224029628587,5.64114777141064,7.48249168280758,7.54260515940049,7.38507569043143,7.31254416984204
"TMEM178B",9.18071840864028,9.2011660655138,9.14307624668485,9.13285673927785,8.82465972781769,8.8165772112098,10.0119707137161,10.015101208292,10.0338550597109,9.95067405436576
"LINC00458",2.46294088811121,3.20130642984525,2.94367217073872,3.42744089964989,4.94660558116482,4.77016026627998,2.94566662539941,2.71762232965616,3.09863929902559,3.01158373540434
"MICA",8.83749201159941,8.94755461814398,8.8205021584128,8.76505993846348,7.58936871558791,7.63396876232675,8.10561389478886,8.11970806929821,8.06971708077204,7.94031889970449
"LOC100507557",6.19996677061056,6.19263692981481,6.4010913441744,6.6827478410388,3.77500626413665,4.03679888639962,6.15403508225813,6.31434805725793,6.80796063840636,6.8043580061751
"TRIM52-AS1",7.09595667454481,7.147750451575,7.28898588009901,7.32555804255023,5.61662876976003,5.57758538787731,7.12494521604786,7.42102665043361,7.38041147292191,7.28637986561632
"CAHM",6.32818845102952,6.4858285593228,6.5545230949792,6.50153670654795,5.27231728714143,5.50438993027242,7.10419982402433,7.24042469841561,7.53308198135117,7.40185741016982
"CDH8",5.34801141497956,5.27424072002071,5.56352790089973,5.54458505606174,4.71854417238634,4.29821961011071,5.7068985500185,5.3939486589052,5.94988093409678,5.76764764300335
"DNM3OS",5.07324526548343,4.79760346688088,4.28238037354113,4.37440990617425,3.56006303789925,3.25722402905034,5.65011481458039,5.73136893167502,4.81614001942385,4.65527839914018
"DSG2-AS1",5.23955746466355,5.27924812633748,5.10507443130131,5.10775274967795,6.7880310188005,6.54171464003663,4.01447598637432,4.46716188605393,4.25169148488859,4.07689381480769
"NNT-AS1",8.00035903880715,7.7976147432673,8.0475815730468,8.09007410676937,6.67663944494968,6.86853763571759,8.73189526393632,8.44711566926945,8.93050028460429,8.70270131864744
"ATP9A",9.79551970576677,9.89744622582284,9.89440633386735,9.93006318092023,8.9849074483829,8.88581860288209,10.6689620050098,10.7586271916599,10.7006398631188,10.7103549926668
"CDH10",10.1522436051977,10.1219176237008,10.0966952544832,10.169157692484,4.45242410922502,5.17377219554148,10.6423746677524,10.7087278858061,10.6391414215038,10.6094945383173
"GPC6",10.9388218484701,10.9254566635213,10.9290942601859,10.942753847497,9.03666731277037,8.96910371441478,10.3684336829598,10.35631956785,10.2708028693863,10.2701427150649
"UBXN7-AS1",5.35955936997161,5.65775700493757,5.68223570157199,5.62625859060152,5.20678617244297,4.85922609833417,5.99535691725313,6.33282672451693,6.20510903878619,6.09472741054413
"COX10-AS1",6.50189641206208,6.36029702890095,6.64752773017023,6.60763164296886,5.90109872955453,5.94472112112834,7.12191716087018,7.00229285566362,7.16184324326248,7.29660425775924
"GLYCTK-AS1",7.87715977061387,7.90613046480754,7.77068404429096,7.84348736347802,6.64684691554177,6.45502549347308,7.87700608688434,7.955720938312,7.90509255191474,8.02673345977242
"ARHGEF7-AS2",6.13606196108182,5.91957633656209,5.94129556544159,6.08602594220904,3.49416916156397,4.30408657609897,6.69654805423351,6.65101217437543,6.88287993594817,6.70002137067364
"ALMS1-IT1",6.11673418945408,5.93200826367052,6.15614356932972,6.1015780600418,7.55097211301351,7.84473519460885,4.50360656037653,4.94399021917749,4.80522478257968,4.4979981651302
"CDH11",9.34715837685335,9.25563005972278,9.57192466917981,9.57629574804964,4.70551144689812,5.25804168575469,7.92911618100214,7.90977124061879,8.26169210305438,8.16220264403854
"ARPC1B",9.53497801776893,9.63247633617797,9.49305354494883,9.52526759417967,9.83342740497418,9.84361275327034,8.08009079944907,8.17965464054023,8.16834928551327,8.1271786126686
"LOC100996419",5.74108845018604,5.7422466852754,5.91418927865829,5.78073514974172,4.93755697818906,4.93755697818906,5.91817476810154,6.06995322292157,6.23549914136181,5.9662089122216
"LINC01355",6.7144655814369,6.484426055038,6.63096223524543,6.64676416218723,5.69333517058387,6.0139297906551,6.94848305034942,6.97704776167647,6.93174003417814,6.98400513241718
"LINC01806",6.25676994292033,6.17484488872591,6.43940131112002,6.36962472148446,6.51285767254815,6.74260627641705,4.54806308543885,4.94641867737154,4.61566266609017,4.65824505575758
"LOC100996740",10.4749611805697,10.5388896820426,10.6733964539317,10.6664873512765,9.12330937275543,9.13625004421606,10.0684827089518,10.2308424836175,10.3166888794376,10.3091104944185
"LOC100996756",6.54633537553955,6.77459552292493,6.61101550397609,6.82559923167975,5.84748837644376,5.91175565520961,7.19505729420151,7.40159952473843,7.6473976677915,7.56437580096123
"CDH12",5.35255489870824,5.26208611449267,5.20999442365829,5.36264793015063,4.13240683021821,3.80815644005378,6.91328224566337,7.11308976355977,6.55751427989305,6.65391029446818
"FOXP4-AS1",6.50776360379026,6.56262757343165,6.92626978297005,7.01826005320203,5.219624376842,4.52515803799756,6.36157418431512,5.98530326624222,6.49316822134672,6.2553025224972
"SNTG2-AS1",7.04635670026895,7.00441261357948,7.27510482665346,7.5685065360584,10.4968980681731,10.5416883112329,5.79388849149379,6.00126828306992,6.35310517537671,6.29608159785366
"ARL4C",11.5239793143687,11.4551233851807,11.465863911885,11.4204915934543,9.08642134874707,9.12111680431648,11.1076648620984,11.1279261862873,11.1187086202166,11.0550410780938
"RASGRP1",10.6683293814304,10.6158878175572,10.8339303183764,10.8591519475328,5.98822318757906,5.93498094179181,9.70519757239842,9.78189084292885,9.39287263817605,9.30947745734954
"FRY",8.5000367618003,8.38872483459263,8.46016627389797,8.46769076776501,7.76986345094351,7.79827332919345,9.28387905643572,9.37187158201302,9.54847865708124,9.5164439792452
"OPTN",8.76400970939284,8.71674764610071,8.79639223019579,8.76646162335475,7.13041535110851,7.26955172175796,8.59516139461651,8.59459731782157,8.82746990275191,8.81903860504783
"YAF2",8.16323580100575,8.10475435902002,8.07001899411079,8.21708537977585,4.52871396228456,5.17377219554148,8.16116959067599,8.35189234697978,8.26505331173033,8.38129872342752
"G3BP1",11.2271109759566,11.2420544212162,11.3100755874833,11.2676884536687,11.7652259880453,11.7011562218648,10.2300549758637,10.306722134588,10.1196178004132,10.1460336139764
"MBNL2",8.92493447919736,8.86779507413127,8.79955271283924,8.75439029326711,4.49551621114797,4.37412471590295,8.21974831005108,8.18750071653786,8.14465257692929,8.16691952059688
"ABI2",11.4681459690501,11.4780169342773,11.5473256272213,11.5080565680261,10.5184808430404,10.3988909217971,11.4240318369068,11.4653540871835,11.5346194292663,11.4750861359967
"PLXNC1",7.60798868909813,7.57046057338688,7.56313240273625,7.75460652104784,5.90164606131805,6.1269702692928,8.99775651456444,8.98976258316671,9.53776137569921,9.50129918694571
"FARP1",6.50256484493272,6.65672163301035,6.69182674217075,6.84698261515606,5.61680403495813,5.66231125807173,7.69960499813014,7.80405896567126,7.70465570347595,7.84334838974658
"LPAR6",7.1293869087418,6.88634937031878,6.62388594412995,6.70761713644843,4.80598646291715,4.97513551997361,5.55276178426167,5.65138192798482,5.18312582328123,5.58506123016039
"BLACAT1",11.0981762864862,11.0791095307621,11.245582522742,11.2776496353364,7.00739889326592,6.86269549031253,9.86141655801103,9.92573623763849,9.48685558036041,9.33125161398001
"ZNF197",7.32493630516304,7.42406251020733,7.45642501664466,7.37228966866058,6.3781593922737,6.34503367102048,7.83914473662298,7.66966788445874,7.90199611748884,7.82712160672403
"CNIH1",10.5880494763274,10.6070107807614,10.608893869628,10.6639847029642,9.35578399923955,9.33092175294489,10.3387761611367,10.4809388202883,10.4872613740473,10.4904966756019
"TENM1",5.10984801657262,4.7931219767514,5.37737754541374,5.04996890527334,3.80560746698013,4.16092510932006,5.3553910392595,5.41197982643388,5.95695047740022,5.90158360263574
"RBM6",7.49821203493001,7.49096678982767,7.61006296869752,7.61090854115873,7.45313234764121,7.28798730122002,8.361839607323,8.51856738270785,8.51437250359142,8.50991318825869
"LHFPL6",9.53538097493564,9.56246552962732,9.4626450519643,9.37862414930996,6.47462992995268,6.22868198661433,10.7306278620458,10.6970373994125,10.4878371006396,10.5412595487628
"RUNDC3A-AS1",3.23285359980288,3.37983657376835,3.08905546913282,3.02174776161317,4.55240622772958,4.46343222828472,3.46677112703106,3.82367916162757,3.56014221805469,3.5075445187814
"LINC01607",5.98086247221719,6.17659341205394,6.133675103509,6.42866993515046,4.7982847875293,4.92060054712512,5.88240807312566,6.03601383953336,6.25655657237162,6.15965202933167
"LOC101927314",3.3700212479035,3.09510925099234,3.5520052274378,3.46943021087183,3.51734711473548,3.43750638129508,4.49998979477623,4.16852935649567,5.76120720589671,5.40539787256371
"LOC101927359",4.12338686741396,3.85221184541655,3.90198236015392,4.09763168890857,3.69017485141433,3.94471207472486,5.13427667439417,5.6629634140544,5.39804277119346,5.81190331638975
"ZNF793-AS1",8.30716034077297,8.34538620356735,8.51756369042015,8.51741421559521,7.20967356600858,7.33978151297572,8.64798063352069,8.58753535659376,8.94759807114969,8.74750015162696
"EMSLR",4.93693910547547,4.4842859231127,4.6891432201221,5.21076467463078,7.34761046926947,7.2196573724919,4.05561027165426,4.43426185457322,4.49039271063697,4.67828974076093
"LOC101927760",7.13678593290217,7.14514006766042,7.52784861977859,7.46328911605296,5.58957089322865,5.70664288544338,6.95058985871382,6.9733672780046,6.12821768460181,6.3425095335455
"HMMR-AS1",5.83511691235637,5.61971556549017,5.98175121407102,5.83382670188923,6.61965126050375,6.70541114035167,5.16074499364557,5.58495643917528,4.99952662078147,5.36814115827814
"LOC101927943",5.05434916292217,5.18388144705377,5.24232673255956,5.27642363295561,4.51109412936613,4.74508292115099,6.05804846710592,6.32459259901113,6.48777187198665,6.56300331670672
"LOC101928076",8.37481001845574,8.22906644901332,8.48606444287083,8.45984276016159,7.28037955666839,7.10656364478502,6.53045537269825,6.60927850430432,6.08467131669297,6.16751226951273
"LOC101928135",5.9605152729195,6.04311169250871,6.01055776850713,6.30555849804041,5.15405053581492,4.79375895103312,5.36080909957006,5.0962044922336,5.40396453085608,5.62849768208379
"LOC101928307",6.65586131026675,6.73307891920797,6.93757616819728,7.15855934732686,5.66721141159586,5.51054334693946,9.39914081972158,9.39396798996765,9.68863361650951,9.79754898381554
"LOC101928370",4.55502007460928,4.48528343106185,4.2871354248144,4.59665484869354,3.92784026917092,3.65136856928773,5.95068804825829,6.2716648253617,6.29683617894174,6.34442086647644
"LOC101928847",7.56648673374536,7.61358904917633,7.69573284717459,7.63917233862654,4.84787710982786,5.05616089829616,7.80195736172972,7.98126935271575,8.09877268201039,7.97353100432914
"LINC01351",4.81275621005322,5.07005636877736,5.12428594666226,5.01056175989277,5.16001514076832,4.99180726838114,6.75194152369768,6.57064628159763,7.18979840998801,6.95744673045521
"LOC101929305",6.16796930583384,5.77736298670127,6.24609933557078,6.31133201536554,7.28850548214533,7.31559750309101,6.79784490669519,6.80947870862492,6.80784824776459,7.07437750947682
"LINC01198",9.59615189771422,9.65810136644619,10.1567636715248,10.1245441961359,4.53013371220843,4.29304517848904,6.26640594454983,6.31572387622204,5.8668233283627,6.06175678866881
"RARA-AS1",7.37638144518457,7.55212872046576,7.65887710570068,7.57676557276891,6.95163079637527,6.70708115435688,7.93978253408855,7.95058324528964,7.88068362378463,8.34938063498222
"LOC101929759",6.36497420406419,6.16024605338373,6.44094703987497,6.4637240196693,4.63300951359782,4.275864543162,7.15861049062035,7.45926512016355,7.38003255910671,7.47149422764346
"TSHZ1",6.53794302017478,6.39906216209518,6.61443923472031,6.5989087994246,4.29737532264499,3.90066890156255,8.85401637296603,8.91036156052557,8.82509977898351,8.79784146027974
"PRMT3",8.86321433611711,8.77381512137796,9.03125901666358,9.01129284652207,9.27903421179547,9.46271830401957,8.33806978986334,8.27875272488919,8.44378675841085,8.31518146954626
"DHRS2",3.95976402239098,4.22355294861575,4.05017583241249,3.86078482371691,7.06129397375399,7.26716835473781,4.05947190253758,4.14560346611655,3.81988404880326,4.61828295644421
"NUTF2",9.78646502298691,9.87879405373167,9.83869921236773,9.91769494631255,8.26101090348109,8.16804858363699,9.44125716429575,9.659318835503,9.53229183229196,9.51835255676438
"MPZL2",5.19928560374248,4.79534111459977,4.74834914496636,4.85727240088049,3.8493260321519,3.57505429755829,3.66996883330338,3.52697756245441,3.44493195805107,3.49775237463661
"TRIM13",8.96395354689306,8.91525600896827,9.06590725580849,9.07368272749684,8.03435623896336,8.16402622247054,9.71463572624698,9.70887916654996,9.86938187152505,9.69444159304008
"PATJ",6.90861975040803,6.83768708243334,7.09883827802714,6.94579132159851,8.38003417719773,8.37748219261627,6.13301000965712,6.26473092053988,6.02382807933296,6.08171743227619
"EIF1",9.30798847440545,9.39720333129091,9.27040011207534,9.33714543302687,7.94228131119972,7.84169257141697,9.84513040667842,9.9959414370537,10.1946207089269,10.0083857107753
"CDK7",9.68322686476332,9.69413714141183,9.84151419686628,9.85080533526735,10.5914842706698,10.6019113589502,9.05188041031459,9.19182439634833,9.21142703511287,9.13439197753353
"RCAN2",8.43339218842053,8.3820757292836,8.29892893118984,8.40611923747104,7.02377077238319,7.02723755393769,10.1980459613623,10.1369493139557,10.3148823535507,10.346766007483
"LRRC17",10.4690262827545,10.5761903407191,10.3434189385954,10.3029583709771,6.22100408666279,6.10038948293008,10.5176802270495,10.5173811793172,10.2674869971098,10.2407375037057
"HNRNPR",9.05220842916394,9.06334031007968,9.18662214483407,9.25210689930278,7.17104370670402,7.22001843070208,8.09547943738471,8.14454768815518,8.2806052164587,8.20618495619024
"DCAF7",10.8923756101953,10.9552773183298,10.9008514825644,10.9432298024853,10.3324026680135,10.3521122238412,11.4032209952945,11.4667885195106,11.5474244124207,11.6174993521305
"SPRY1",10.1789295925701,10.0436986370777,10.0647996956956,10.0133756891539,8.64797248384436,8.67984337654982,10.1157134591539,10.2533916205194,9.32412002371157,9.26203902522721
"SPRY2",10.6128843756422,10.5962640226202,10.6013620207319,10.5523223397686,9.13890121891043,9.20241446636149,10.1338411885681,10.1685103714768,9.45659169849286,9.39257492178232
"STAM2",8.01446515018482,8.08671903871705,8.13799642032347,8.08472645331466,7.18174213037304,6.90682357674709,8.26070098754007,8.36054175993603,8.56222246749064,8.31328132300224
"ABCC4",10.0140287788015,9.96474315292574,10.1115338749699,10.162516979403,7.67631975025965,7.80873742873376,9.58256320393343,9.50186013856863,9.44467517162267,9.34519607191076
"CDKN1A",9.73850961849379,9.73725262644133,9.49415460620416,9.46775400179603,7.73382727079225,7.50477682563742,8.48464919426078,8.5860676043027,8.82869539000804,8.81428867222182
"DENND4A",5.59635217985157,5.1047136632563,5.40670688139207,5.54061764531973,4.29229799957386,5.12937185517543,6.08084848015369,5.97179954285779,5.90273937231939,6.01524085963028
"LOC102606465",7.75490305524285,7.61608092271988,7.88068362378463,7.81959319161175,6.53742513015519,6.68253121333567,7.46209615735524,7.49258972722124,7.43571106922114,7.51750794847171
"LINC01159",7.85780421114436,7.99611522484445,8.12333642466719,8.04864865042318,4.56962933673317,6.19372411603041,8.71107624541251,9.0134224000115,9.12050314046763,9.05171424190163
"CDKN1B",10.7765237317625,10.7276300690658,10.860486167887,10.7757216238703,9.93608392318146,10.0825724401635,11.4294166084505,11.2097302290419,11.6123062753387,11.5150652663531
"LOC102724851",7.1285917696706,7.34411557639665,7.38962049324663,7.57573425767096,5.72330158989022,5.96068988353715,7.89530073902493,7.44150417068611,7.79301552324565,7.53010500290551
"EFS",10.6549750998147,10.6523728128366,10.7448661767392,10.7372899242879,9.59886515615698,9.50193388241286,11.1939352733919,11.1111547581218,11.2859889636395,11.1424616332307
"PRSS16",5.03444891899528,5.16138817357341,5.24882041223614,5.49983798159443,8.27162064667575,8.27162064667575,4.58046906780909,4.50070459295592,4.07821175658838,4.56820102856014
"CDKN1C",11.7563285942509,11.7220303534979,11.816291115772,11.8273272099433,10.9319732254821,10.9514747629044,12.8136471845042,12.8151080798114,12.5222776002133,12.5605190562979
"APC2",7.6313213511279,7.868929651683,7.56818179009776,7.70473211768799,6.73141259681812,6.97907299889689,8.47152441454518,8.6109498540808,8.75401969602267,8.75348316134304
"MARCHF6",8.97135184166903,8.90570997881635,9.05871744748545,9.11384684463223,8.05573947412334,8.21328362983823,9.8936695366909,9.79259459721304,9.94553375475463,9.67262077402547
"CDKN2B",9.04812629953227,9.01755708505051,8.72208997890224,8.70244869128768,4.43183122068416,4.66180492419062,5.64672024567188,6.06576200571,6.71650494005825,6.98687041591227
"CDKN2C",5.96024766081196,5.73377834890118,6.05096117321457,6.03145524285233,4.34350109430814,4.16231539089999,7.64228742443932,7.67298879792405,8.05374182427092,7.85364924590571
"TCIRG1",6.77395910903698,6.95774118153083,6.9610295249415,6.8293358700174,7.43612592954654,7.61908708300951,6.07977052357751,6.24773850341508,6.13661854838379,5.73822066563578
"CDKN2D",7.23097228450368,7.43912624413254,7.33145468921648,7.22152359769055,6.35594288426064,6.24754190881159,8.41841120853224,8.36192699168124,8.85054361346692,8.85093213479739
"KLHL41",4.85563420402371,4.44993274274326,4.00242153013542,4.60508771504687,2.82746026596858,3.31790120442683,4.60802430272415,4.52357329890898,4.16966335892274,4.3248801468755
"RRAGB",7.90529283379542,7.99203272190204,7.84593604769676,7.86674865369422,7.08378328997775,6.9839021222563,7.98800117234357,8.1975881834404,8.49333443039128,8.49936632798316
"RXYLT1",7.81215237591624,7.81556623545154,7.82641939763687,7.87527073498823,5.58049429549655,5.68172642542044,7.82077666957632,7.8920779806387,8.14418670628748,7.89349042545292
"PCGF3",9.38500265230033,9.43868401105669,9.35441073795008,9.41815261362235,8.64048525421487,8.52275798775025,9.58680168337474,9.69699509284631,9.78142564566004,9.71062929590574
"CDO1",11.1614801034096,11.1894554716271,11.253934536976,11.1996541940688,9.26345627931431,9.3158073595965,12.2763229806718,12.214629359571,12.4780566107703,12.4396671867689
"NPM3",9.79577707947525,9.91758796940866,9.99459231301256,9.94172079297211,10.4982704638767,10.4714513212602,8.64846432625135,8.68663170418252,8.4602490858828,8.44537418341542
"TUBB3",12.4871785856522,12.5234708489574,12.4617049517667,12.5260348358978,11.7655884856584,11.7667039167005,13.0551433947232,13.1055041977385,13.4118400243672,13.2774278904535
"CORO2B",8.15517704946617,8.0090378245344,8.17220915188705,8.16247419966458,6.62483405770305,6.65840967356752,9.54510787487774,9.55189824194675,9.57609328923257,9.51368656265609
"DLC1",7.82068757834056,7.78491468134624,7.22291823315237,7.17712981459912,5.53418940139553,5.80727581688286,6.49506799930808,6.54920567640968,6.3087215186129,6.38742853636023
"NDRG1",7.81416102924182,7.82168279397195,7.88846912075404,7.88900980086395,6.93034453079124,6.85650248734819,7.99047215620091,7.90979477372855,8.28544044999316,8.0810603295234
"MYL9",9.33799630179017,9.38238845349905,9.20410085032963,9.43848766415785,7.9561205578047,7.80722410344587,7.25070760494106,7.51230149265228,7.36433143317183,7.56608452158098
"CDS1",7.88496226886319,7.83826826078199,7.92474234804887,7.89652627975168,8.95368275503611,8.84825409767751,6.84682704643887,6.92814761350468,6.82629333688272,7.05929284121995
"IFITM3",11.3924739217841,11.4331650373369,11.4581970130665,11.4824721585712,11.9288005194447,11.8690904063035,10.4352764848066,10.6007689252661,10.3848341845507,10.3788147062531
"SPON1",8.82926844884032,8.71726408019136,8.99639052347262,9.10690231497524,4.60180496879995,4.72038921723029,7.4317572372315,7.35700679926145,7.32069698886166,7.11274804423415
"TESK2",8.00438728320328,7.98174916625328,8.09317820570816,8.06734530787425,8.81963264506163,8.80778614562858,7.43521704386557,7.23259454732176,7.16121518865843,7.16507938419558
"CD52",3.96220207387513,3.79653625720242,4.23510965140533,4.14542280933181,4.98003227622141,5.06875798037899,3.50986204023813,3.61667060616123,3.28149680948636,3.46100205893761
"OLFM1",7.80934497755504,7.68101517768105,7.88703924656616,7.88987568424023,9.81829404064509,9.73505627329444,10.0039468661604,10.0585590459592,10.0058098734304,10.0136530736395
